sample	sample_sol	frac_at_odd	frac_at_2	frac_homdel	floh_strict	frac_subclonal	frac_tight_50_CCF_subclonal	frac_tight_clonal	N_segments	integer_offset	biggest_homdel_Mb	max_abberant_clonal_segment	gii	wgii	goodness_of_fit	ploidy	purity	num_gds	homdel_size_fail	homdel_frac_fail	loh_fail	purity_fail	size_clonal_cn_change_fail	bio_plausible_sol	frac_subclonal_tight50CCF	extra_int_score	frac_at_odd_lim	missing_cn_score	solution_fit_score	selected_solution_auto	flag_goodness_of_fit	flag_segmentation	flag_poor_solution	low_purity
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.025	0.173068786341168	0.0116063508616268	0.463024910264063	0.601575727279048	0.875797075147118	0.106452001547513	0.510587731778172	30	0.789749999999995	158.999999	197499999	0.675718016688242	0.761841420238634	12.501470705308	1.5	0.025	0	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0.217509875537617	2.36552729781948	0.173068786341168	0	10.101470705308					TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.05	0.340223462114377	0.0380833392294202	0.222180829782574	0.513802696507787	0.973160313881843	0.134198434943165	0.166094597715086	30	0.867999999999999	133.999999	60999999	0.599618399423625	0.706111430471719	19.0204848653058	1.5	0.05	0	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0.160927647878835	1.29488539259072	0.340223462114377	0	17.8204848653058					TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.075	0.336562880234267	0.0264769883677935	0.12440557392145	0.317158509967606	0.977875393341329	0.221489031404356	0.401507209039516	30	0.793499999999999	89.499999	197499999	0.599618399423625	0.706111430471719	14.0019614486721	1.5	0.075	0	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0.370078027253932	6.84788731280809	0.336562880234267	0	7.20196144867214					TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.1	0.190758093704078	0.0264769883677935	0.0578504050702537	0.248608498774332	1	0.152856103712538	0.387180619609688	30	0.7695	60.999999	197499999	0.512130952977484	0.660656885017174	7.46389282816101	1.5	0.1	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0.249430923048129	3.11078926863209	0.190758093704078	0	4.26389282816101					TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.15	0.081788504107726	0	0.0426170698137238	0.12440557392145	0.993471427799015	0.0805190598052639	0.481844921783091	30	0.762833333333335	60.999999	197499999	0.512130952977484	0.660656885017174	3.83378329681565	1.5	0.15	0	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0.155395678225037	1.20739084055097	0.081788504107726	0	2.63378329681565					TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.2	0.103913110766397	0	0.0204924631550523	0.0694567559318804	1	0.037539290790383	0.625353782349805	30	0.75475	38.499999	197499999	0.347036402108742	0.478838703198992	2.08270529977197	1.5	0.2	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.100199305429618	0.501995040428894	0.103913110766397	0	1.48270529977197	FALSE				TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.25	0.0578504050702537	0	0.00652857220098447	0.0496896897283485	1	0.0152333352565299	0.77188396438072	30	0.7575	17.999999	197499999	0.247799609190394	0.357065414939164	1.94406380892121	1.5	0.25	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0667788882757633	0.222970995967344	0.0578504050702537	0	1.74406380892121	FALSE				TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.3	0.0496896897283485	0	0	0.0426170698137238	1	0.0221246066586715	0.777819170217426	30	0.756166666666665	0	197499999	0.221457927066666	0.306978902577702	2.10405917230005	1.5	0.3	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0995792781957049	0.49580163229888	0.0496896897283485	0	1.70405917230005	FALSE				TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.35	0.0426170698137238	0	0	0.0426170698137238	1	0.0221246066586715	0.87559442607855	30	0.755214285714285	0	197499999	0.124000799453059	0.197995693233955	2.01819030909814	1.5	0.35	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.177842567348639	1.58139893805776	0.0426170698137238	0	0.418190309098136	FALSE				TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.4	0.0426170698137238	0	0	0.0204924631550523	1	0.0204924631550523	0.87559442607855	30	0.75225	0	197499999	0.124000799453059	0.197995693233955	1.2394766901142	1.5	0.4	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.164723030561246	1.35668383986405	0.0426170698137238	0	-0.160523309885801	FALSE				TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.45	0.0204924631550523	0	0	0.0204924631550523	1	0.0204924631550523	0.908055939296386	30	0.75197222222222	0	197499999	0.124000799453059	0.197995693233955	0.706964808788866	1.5	0.45	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.222879683562278	2.48376766724106	0.0204924631550523	0	-1.69303519121113	FALSE				TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.5	0.0204924631550523	0	0	0.0204924631550523	1	0.0204924631550523	0.93054324406812	30	0.75175	0	197499999	0.0916449052307525	0.15254114777941	0.280955303728655	1.5	0.5	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.295039163291044	4.35240539377398	0.0204924631550523	0	-4.11904469627135	FALSE				TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.55	0.0204924631550523	0	0	0.00652857220098447	1	0.00652857220098447	0.942149594929746	30	0.75156818181818	0	197499999	0.069230766689017	0.100010565108344	0.0342750055863907	1.5	0.55	0	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.112852661844911	0.636786164274093	0.0204924631550523	0	-0.565724994413609	FALSE				TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.6	0.0204924631550523	0	0	0	1	0	0.942149594929746	30	0.751416666666665	0	197499999	0.057662179042911	0.0545560196537989	0	1.5	0.6	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0.0204924631550523	0	0					TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.65	0.00652857220098447	0	0	0	1	0	0.950310310271652	30	0.75128846153846	0	197499999	0.057662179042911	0.0545560196537989	0	1.5	0.65	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0.00652857220098447	0	0					TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.7	0	0	0	0	1	0	0.957382930186276	30	0.75117857142857	0	197499999	0.0495280159615684	0.0491590421726923	0	1.5	0.7	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0.001	0	0					TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.75	0	0	0	0	1	0	0.957382930186276	30	0.751083333333335	0	197499999	0.0424784080059407	0.0442347999736182	0	1.5	0.75	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0.001	0	0					TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.8	0	0	0	0	1	0	0.957382930186276	30	0.751	0	197499999	0.0424784080059407	0.0442347999736182	0	1.5	0.8	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0.001	0	0					TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.85	0	0	0	0	1	0	0.957382930186276	30	0.750926470588235	0	197499999	0.0424784080059407	0.0442347999736182	0	1.5	0.85	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0.001	0	0					TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.9	0	0	0	0	1	0	0.979507536844948	30	0.75086111111111	0	197499999	0.0424784080059407	0.0442347999736182	0	1.5	0.9	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0.001	0	0					TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:0.95	0	0	0	0	1	0	0.979507536844948	30	0.750802631578945	0	197499999	0.0204257874779251	0.0233085565909844	0	1.5	0.95	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0.001	0	0					TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.5:1	0	0	0	0	1	0	0.979507536844948	30	0.75075	0	197499999	0.0204257874779251	0.0233085565909844	0	1.5	1	0	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0.001	0	0					TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.6:0.025	0.165633467225386	0.0716329485999338	0.348169229282401	0.513802696507787	0.902224744138876	0.114200699763019	0.512219874193696	30	0.803999999999999	133.999999	247499999	0.626009240454499	0.728859889961447	10.7550042948069	1.6	0.025	0	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0.234123314422138	2.74068631780035	0.165633467225386	0	7.95500429480692					TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.6:0.05	0.338619336342613	0.0380833392294202	0.12440557392145	0.348169229282401	0.98476666474347	0.214597760364913	0.445603091213533	30	0.8396	89.499999	247499999	0.512130952977484	0.660656885017174	12.6056670432062	1.6	0.05	0	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0.387083255631152	7.49167233950059	0.338619336342613	0	5.20566704320615					TRUE
SLX-10722_SLX-11823.D708_D505	SLX-10722_SLX-11823.D708_D505:1.6:0.075	0.179151742842452	0.0380833392294202	0.0801563606041068	0.248608498774332	0.977875393341329	0.12852728846745	0.462984599955467	30	0.81313333333333	60.999999	247499999	0.512130952977484	0.660656885017174	11.2878226894996	1.6	0.075	0	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0.23933631783519	2.86409365174536	0.179151742842452	0	8.48782268949964					TRUE
